1.33e+06	1.32113e+06	9.38592e+06	-1.07199e+08	-3.77186e+08
1.34e+06	1.43675e+06	9.35111e+06	-1.16579e+08	-3.74362e+08
1.35e+06	1.55146e+06	9.3134e+06	-1.25888e+08	-3.71301e+08
1.36e+06	1.66521e+06	9.27279e+06	-1.35117e+08	-3.68006e+08
1.37e+06	1.77792e+06	9.22931e+06	-1.44262e+08	-3.64478e+08
1.38e+06	1.88951e+06	9.18299e+06	-1.53318e+08	-3.6072e+08
1.39e+06	1.99993e+06	9.13386e+06	-1.62277e+08	-3.56733e+08
1.4e+06	2.1091e+06	9.08194e+06	-1.71135e+08	-3.52521e+08
1.41e+06	2.21694e+06	9.02727e+06	-1.79886e+08	-3.48085e+08
1.42e+06	2.3234e+06	8.96987e+06	-1.88524e+08	-3.43427e+08
1.43e+06	2.4284e+06	8.90979e+06	-1.97044e+08	-3.38552e+08
1.44e+06	2.53188e+06	8.84705e+06	-2.0544e+08	-3.33461e+08
1.45e+06	2.63376e+06	8.78169e+06	-2.13707e+08	-3.28158e+08
1.46e+06	2.734e+06	8.71376e+06	-2.2184e+08	-3.22646e+08
1.47e+06	2.83251e+06	8.64329e+06	-2.29833e+08	-3.16928e+08
1.48e+06	2.92924e+06	8.57032e+06	-2.37682e+08	-3.11007e+08
1.49e+06	3.02412e+06	8.4949e+06	-2.45381e+08	-3.04887e+08
1.5e+06	3.1171e+06	8.41708e+06	-2.52925e+08	-2.98573e+08
1.51e+06	3.2081e+06	8.33689e+06	-2.6031e+08	-2.92066e+08
1.52e+06	3.29708e+06	8.25439e+06	-2.67529e+08	-2.85372e+08
1.53e+06	3.38397e+06	8.16963e+06	-2.7458e+08	-2.78494e+08
1.54e+06	3.46871e+06	8.08265e+06	-2.81456e+08	-2.71437e+08
1.55e+06	3.55126e+06	7.99352e+06	-2.88154e+08	-2.64205e+08
1.56e+06	3.63155e+06	7.90228e+06	-2.94669e+08	-2.56802e+08
1.57e+06	3.70953e+06	7.809e+06	-3.00996e+08	-2.49232e+08
1.58e+06	3.78514e+06	7.71372e+06	-3.07132e+08	-2.41501e+08
1.59e+06	3.85835e+06	7.6165e+06	-3.13071e+08	-2.33613e+08
1.6e+06	3.92909e+06	7.51741e+06	-3.18811e+08	-2.25573e+08
1.61e+06	3.99731e+06	7.41651e+06	-3.24347e+08	-2.17385e+08
1.62e+06	4.06298e+06	7.31385e+06	-3.29675e+08	-2.09055e+08
1.63e+06	4.12604e+06	7.2095e+06	-3.34792e+08	-2.00588e+08
1.64e+06	4.18645e+06	7.10353e+06	-3.39694e+08	-1.9199e+08
1.65e+06	4.24417e+06	6.996e+06	-3.44378e+08	-1.83265e+08
1.66e+06	4.29916e+06	6.88698e+06	-3.48839e+08	-1.74419e+08
1.67e+06	4.35137e+06	6.77654e+06	-3.53076e+08	-1.65457e+08
1.68e+06	4.40078e+06	6.66474e+06	-3.57085e+08	-1.56386e+08
1.69e+06	4.44733e+06	6.55165e+06	-3.60862e+08	-1.4721e+08
1.7e+06	4.49101e+06	6.43736e+06	-3.64406e+08	-1.37936e+08
1.71e+06	4.53176e+06	6.32192e+06	-3.67713e+08	-1.28569e+08
