995000	-88439.4	8895.03	2.94472e+10	1.4668e+11	2.92744e+10	1.46346e+11
1e+06	-88877.8	8984.35	2.95932e+10	1.46651e+11	2.9425e+10	1.46315e+11
1.005e+06	-89316.2	9074.12	2.97391e+10	1.46621e+11	2.95756e+10	1.46283e+11
1.01e+06	-89754.5	9164.33	2.9885e+10	1.46592e+11	2.97263e+10	1.46251e+11
1.015e+06	-90192.7	9254.98	3.00308e+10	1.46562e+11	2.98769e+10	1.46219e+11
1.02e+06	-90630.8	9346.07	3.01767e+10	1.46532e+11	3.00275e+10	1.46187e+11
1.025e+06	-91068.9	9437.6	3.03225e+10	1.46502e+11	3.01782e+10	1.46155e+11
1.03e+06	-91506.8	9529.58	3.04682e+10	1.46472e+11	3.03288e+10	1.46123e+11
1.035e+06	-91944.6	9622	3.0614e+10	1.46441e+11	3.04794e+10	1.46091e+11
1.04e+06	-92382.4	9714.85	3.07597e+10	1.46411e+11	3.06301e+10	1.46058e+11
1.045e+06	-92820	9808.15	3.09054e+10	1.4638e+11	3.07807e+10	1.46026e+11
1.05e+06	-93257.6	9901.89	3.1051e+10	1.46349e+11	3.09313e+10	1.45993e+11
1.055e+06	-93695.1	9996.07	3.11966e+10	1.46318e+11	3.10819e+10	1.45961e+11
1.06e+06	-94132.4	10090.7	3.13422e+10	1.46287e+11	3.12325e+10	1.45928e+11
1.065e+06	-94569.7	10185.8	3.14878e+10	1.46256e+11	3.13831e+10	1.45895e+11
1.07e+06	-95006.9	10281.3	3.16333e+10	1.46224e+11	3.15336e+10	1.45863e+11
1.075e+06	-95444	10377.2	3.17788e+10	1.46193e+11	3.16842e+10	1.4583e+11
1.08e+06	-95881	10473.6	3.19243e+10	1.46161e+11	3.18347e+10	1.45797e+11
1.085e+06	-96317.9	10570.4	3.20697e+10	1.46129e+11	3.19853e+10	1.45764e+11
1.09e+06	-96754.7	10667.7	3.22151e+10	1.46097e+11	3.21358e+10	1.45731e+11
1.095e+06	-97191.4	10765.4	3.23605e+10	1.46065e+11	3.22863e+10	1.45697e+11
1.1e+06	-97628	10863.5	3.25058e+10	1.46033e+11	3.24368e+10	1.45664e+11
1.105e+06	-98064.5	10962.1	3.26511e+10	1.46001e+11	3.25872e+10	1.45631e+11
1.11e+06	-98500.9	11061.1	3.27964e+10	1.45968e+11	3.27377e+10	1.45597e+11
1.115e+06	-98937.3	11160.6	3.29416e+10	1.45935e+11	3.28881e+10	1.45564e+11
1.12e+06	-99373.5	11260.5	3.30868e+10	1.45902e+11	3.30385e+10	1.4553e+11
1.125e+06	-99809.6	11360.8	3.3232e+10	1.45869e+11	3.31888e+10	1.45497e+11
1.13e+06	-100246	11461.6	3.33771e+10	1.45836e+11	3.33392e+10	1.45463e+11
1.135e+06	-100682	11562.8	3.35222e+10	1.45803e+11	3.34895e+10	1.45429e+11
1.14e+06	-101117	11664.5	3.36673e+10	1.45769e+11	3.36398e+10	1.45395e+11
1.145e+06	-101553	11766.6	3.38123e+10	1.45736e+11	3.37901e+10	1.45361e+11
1.15e+06	-101989	11869.1	3.39573e+10	1.45702e+11	3.39403e+10	1.45327e+11
1.155e+06	-102424	11972.1	3.41023e+10	1.45668e+11	3.40905e+10	1.45293e+11
1.16e+06	-102860	12075.5	3.42472e+10	1.45634e+11	3.42407e+10	1.45259e+11
1.165e+06	-103295	12179.4	3.43921e+10	1.456e+11	3.43908e+10	1.45225e+11
1.17e+06	-103730	12283.7	3.4537e+10	1.45566e+11	3.45409e+10	1.45191e+11
1.175e+06	-104165	12388.4	3.46818e+10	1.45531e+11	3.4691e+10	1.45156e+11
1.18e+06	-104600	12493.6	3.48266e+10	1.45497e+11	3.4841e+10	1.45122e+11
1.185e+06	-105035	12599.2	3.49714e+10	1.45462e+11	3.4991e+10	1.45087e+11
1.19e+06	-105470	12705.2	3.51161e+10	1.45427e+11	3.5141e+10	1.45053e+11
1.195e+06	-105904	12811.7	3.52608e+10	1.45392e+11	3.52909e+10	1.45018e+11
1.2e+06	-106339	12918.6	3.54055e+10	1.45357e+11	3.54407e+10	1.44983e+11
1.205e+06	-106773	13026	3.55501e+10	1.45322e+11	3.55906e+10	1.44948e+11
1.21e+06	-107208	13133.8	3.56947e+10	1.45286e+11	3.57404e+10	1.44913e+11
1.215e+06	-107642	13242	3.58392e+10	1.4525e+11	3.58901e+10	1.44878e+11
1.22e+06	-108076	13350.7	3.59838e+10	1.45215e+11	3.60398e+10	1.44843e+11
